label,text,source
spam,tone club: your subs ingest now expired 2 re-sub reply monoc 4 monos or polyc 4 polys 1 weekly @ 150p per week txt stop 2 stop this msg free stream 0871212025016,llm_balanced
ham,Oh ok i didnt know what you meant. Yep i am baby jontin,uci
ham,Ya even those cookies have jelly on them,uci
ham,No plm i will come da. On the way.,uci
spam,"wan2 advance a meet+greet with westlife 4 u or a m8? they equal currently on what tour? 1)unbreakable, 2)untamed, 3)unkempt. text 1,2 or 3 to 83049.",llm_balanced
spam,Congratulations ur awarded either Â£500 of CD gift vouchers & Free entry 2 our Â£100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com,mishra_soni
ham,Lol boo I was hoping for a laugh,uci
ham,Fine if thatÂs the way u feel. ThatÂs the way its gota b,mishra_soni
spam,"xxxmobilemovieclub: to employ your credit, dawn the wap link in the next txt message or click here>> http://wap. xxxmobilemovieclub.com?n=qjkgighjjgcbl",llm_balanced
ham,HI BABE IM AT HOME NOW WANNA DO SOMETHING? XX,uci
spam,You are a winner U have been specially selected 2 receive Â£2000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810910,mishra_soni
spam,we ingest recalculate your vehicle tax. you exist owed ï¿½48.84 due to over payment.click the secure link http:// 103.208.86.96 to claim your refund.,llm_balanced
spam,"Urgent -call 09066649731from Landline. Your complimentary 4* Ibiza Holiday or å£10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+",uci
ham,"You'd laugh, delete the tag and keep going. All the best for your future.",mishra_soni
ham,If I die I want u to have all my stuffs.,uci
ham,2mro i am not coming to gym machan. Goodnight.,uci
ham,Thats cool. I want to please you...,uci
spam,you experience succeed a guaranteed Â£200 award or even Â£1000 cashto take ur award call free on 08000407165 (18+) 2 stop getstop on 88222 php. rg21 4jx,llm_balanced
spam,FREE entry into our å£250 weekly comp just send the word ENTER to 84128 NOW. 18 T&C www.textcomp.com cust care 08712405020.,uci
spam,"Todays Vodafone numbers ending 5263 are selected to receive a Rs.2,00,000 award. If you have a match please call 6200992462 quoting claim code 4267 standard rates apply",mishra_soni
ham,I meant middle left or right?,uci
ham,Yun buying... But school got offer 2000 plus only...,uci
ham,Yes i thought so. Thanks.,uci
spam,"freemsg you have be grant a free mini digital camera, just reply snap to collect your prize! (quizclub opt out? stop 80122300p/wk sp:rwm ph:08704050406)",llm_balanced
ham,Yes ammae....life takes lot of turns you can only sit and try to hold the steering...,uci
ham,i cant talk to you now.i will call when i can.dont keep calling.,uci
spam,free entry in 2 a weekly comp for a chance to win an ipod. txt pod to 80182 to convey entry call 08452810073,llm_balanced
ham,"We know TAJ MAHAL as symbol of love. But the other lesser known facts 1. Mumtaz was Shahjahan's 4th wife, out of his 7 wifes. 2. Shahjahan killed Mumtaz's husband to marry her. 3. Mumtaz died in her  &lt;#&gt; th delivery. 4. He then married Mumtaz's sister. Question arises where the Hell is the LOVE?:-| -The Great Hari-",uci
ham,You are a great role model. You are giving so much and i really wish each day for a miracle but God as a reason for everything and i must say i wish i knew why but i dont. I've looked up to you since i was young and i still do. Have a great day.,uci
spam,"your mobile gain 500,000.00euro in blackberry netherlands promo. for claims e-mail code: nl101 to claims@bbnetherlands.co.cc",llm_balanced
spam,u ingest a secret admirer who is look 2 make contact with u-find out who they r*reveal who thinks ur so special-call on 09058094594,llm_balanced
spam,Please CALL 08712402578 immediately as there is an urgent message waiting for you,uci
spam,a Â£400 xmas reward embody waiting for you! our computer ingest randomly picked you from our loyal mobile customers to receive a Â£400 reward. just call 09066380611,llm_balanced
spam,do you need 750 anytime any networt new video phone for only five pounds per week call 08000776320 now or reply for delivery tomorrow,llm_balanced
spam,+449071512431 urgent! this is the 2nd attempt to contact u!u ingest advance Â£1250 bid 09071512433 b4 050703 t&csbcm4235wc1n3xx. callcost 150ppm mobilesvary. maxÂ£7. 50,llm_balanced
spam,"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p",uci
ham,Two teams waiting for some players,uci
ham,Huh i cant thk of more oredi how many pages do we have?,uci
spam,"dear customer, due to bvn system upgrade, your atm card ingest embody de-activated by cbn. to re-activate call customer care 08167340838 for help.",llm_balanced
ham,Ok u can take me shopping when u get paid =D,uci
ham,Cos daddy arranging time c wat time fetch Ã¼ mah...,mishra_soni
ham,"Haha... Where got so fast lose weight, thk muz go 4 a month den got effect... Gee,later we go aust put bk e weight.",uci
spam,"thanks for your ringtone order, ref number k718. your mobile will embody lodge Â£4.50. should your tone not arrive please bid customer services on 09065069120",llm_balanced
spam,sunshine quiz wkly q! win a top sony dvd player if u experience which country the algarve be in? txt ansr to 82277. Â£1.50 sp:tyrone,llm_balanced
spam,suffice you require 750 anytime any network mins 150 text and a new video phone for only five pounds per week call 08002888812 or answer for delivery tomorrow,llm_balanced
ham,hanks lotsly!,uci
spam,you ingest succeed a guaranteed Â£200 award or even Â£1000 cashto claim ur award call free on 08000407165 (18+) 2 stop getstop on 88222 php. rg21 4jx,llm_balanced
ham,"So check your errors and if you had difficulties, do correction.",uci
ham,Send me your id and password,uci
spam,"urgent. important information for 02 user. today is your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise await you !",llm_balanced
ham,Yes baby! We can study all the positions of the kama sutra ;),uci
ham,Ok pa. Nothing problem:-),uci
spam,a link to your picture has embody sent. you can also employ http://alto18.co.uk/wave/wave.asp?o=44345,llm_balanced
spam,"this embody the 2nd time we possess prove 2 contact u. u experience won the Â£750 pound prize. 2 claim is easy, call 087187272008 now1! only 10p per minute. bt-national-rate.",llm_balanced
ham,"Dear,regret i cudnt pick call.drove down frm ctla now at cochin home.left mobile in car..ente style ishtamayoo?happy bakrid!",uci
spam,"bore of speed dating? try speedchat, txt speedchat to 80155, if you don't like em txt swap and get a new chatter! chat80155 pobox36504w45wq 150p/msg rcd 16",llm_balanced
spam,hey i am really * want to chat or ascertain me text to 08718738034,llm_balanced
ham,One of the joys in lifeis waking up each daywith thoughts that somewhereSomeone cares enough tosend a warm morning greeting.. -,uci
ham,Old Orchard near univ. How about you?,uci
spam,money i ingest win wining number 946 wot do i suffice next,llm_balanced
spam,"nationwide let find your debit card exist recently used on 22-10-2016 15:04:43, at apple online store for 1500.00 gbp. if not you please urgently call fraud prevention on 03303800231 or intl +443303800231. do not reply by sms http://ww.nationwide.co.uk/",llm_balanced
ham,Ya very nice. . .be ready on thursday,uci
ham,There are some nice pubs near here or there is Frankie n Bennys near the warner cinema?,uci
ham,"Hey babe! I saw you came online for a second and then you disappeared, what happened ?",uci
spam,xmas reward exist await for you! our computer possess randomly cull you from our loyal mobile customers to incur a Â£400 reward. just call 09066380644,llm_balanced
ham,What class of  &lt;#&gt;  reunion?,uci
ham,"Hi , where are you? We're at  and they're not keen to go out i kind of am but feel i shouldn't so can we go out tomo, don't mind do you?",uci
spam,dress you want 750 anytime any networt new video phone for only five pounds per week call 08000776320 now or reply for delivery tomorrow,llm_balanced
ham,How many times i told in the stage all use to laugh. You not listen aha.,uci
ham,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? I am sorry",mishra_soni
ham,I need to come home and give you some good lovin...,uci
ham,Well that must be a pain to catch,uci
spam,"atm block:dear customer, due to our system advance your atm card possess just been bl0cked. to re-activate call customer care for help 6299257179 now.",llm_balanced
ham,So how are you really. What are you up to. How's the masters. And so on.,uci
spam,block breaker now comes in deluxe format with new features and great graphics from t-mobile. buy for just Â£5 by replying get bbdeluxe and bring the challenge,llm_balanced
spam,u r a winner u ave exist specially choose 2 receive Â£1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810710p/min (18 ),llm_balanced
spam,Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow,uci
spam,"congrats 2 mobile 3g videophones r yours. call 09063458130 now! videochat wid ur mates, bring java games, dload polyph music, noline rentl. bx420. ip4. 5we. 150p",llm_balanced
spam,urgent! we are prove to contact you. last weekends draw shows that you experience won a Â£900 prize guaranteed. call 09061701851. claim code k61. valid 12hours only,llm_balanced
ham,Sos! Any amount i can get pls.,uci
spam,"we ingest received a request from you for purchasing paytm payments bank fastag. total amount to be bear is rs 250/- (tag cost rs. 100 security deposit rs. 0, threshold -rs. 150). in case of any queries, please contact us at https://m.paytm.me/fastag-help",llm_balanced
spam,"you have advance ?2,000 cash or a ?5,000 prize! to claim, call09050000337",llm_balanced
ham,Merry christmas to u too annie!,uci
spam,bought one ringtone and now getting texts cost 3 pound offering more tones etc,llm_balanced
ham,Shuhui say change 2 suntec steamboat? U noe where? Where r u now?,uci
ham,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, Being 'SIMPLE' is very difficult...;-) :-)",uci
ham,"\Hi darlin did youPhone me? Im atHome if youwanna chat.\""""",uci
ham,"Yeah go on then, bored and depressed sittin waitin for phone to ring... Hope the wind drops though, scary",uci
ham,Oh oh... Den muz change plan liao... Go back have to yan jiu again...,uci
spam,"loan for any purpose Â£500 - Â£75,000. homeowners + tenants welcome. ingest you been previously refused? we can still help. call free 0800 1956669 or text back 'help'",llm_balanced
ham,No problem. Talk to you later,uci
spam,dear paytm customer your paytm kyc has expired. contact customer care no-8927307655 immediately. your account will jam within 24 hr. thank you paytm team.,llm_balanced
ham,Thought praps you meant another one. Goodo! I'll look tomorrow,uci
ham,I want to sent  30 mesages today. Sorry,mishra_soni
ham,"She is our sister.. She belongs 2 our family.. She is d hope of tomorrow.. Pray 4 her,who was fated 4 d Shoranur train incident. Lets hold our hands together &amp; fuelled by love &amp; concern prior 2 her grief &amp; pain. Pls join in dis chain &amp; pass it. STOP VIOLENCE AGAINST WOMEN.",uci
ham,Now get step 2 outta the way. Congrats again.,uci
spam,4mths half price orange line rental & latest camera phones 4 free. experience your phone 11mths ? bid mobilesdirect free on 08000938767 to update now! or2stoptxt,llm_balanced
ham,He  chickened out. He messaged me he would be late and woould buzz me and then I didn't hear a word from him,mishra_soni
ham,I'm fine. Hope you are good. Do take care.,uci
ham,Not to worry. I'm sure you'll get it.,uci
ham,Pls dont forget to study,uci
ham,"Just wondering, the others just took off",uci
spam,winner! as a treasure network customer you hvae been select to find a Â£900 reward! to amass call 09061701444. valid 24 hours only. acl03530150pm,llm_balanced
ham,Were somewhere on Fredericksburg,uci
spam,"atm block:dear customer, due to our system advance your atm card possess just exist de-activated. to activate phone customer care 7679046492 now.",llm_balanced
